DATE & TIME,Solar Radiation (Wh/m)2,UV Intensity,Atmospheric Clarity,Temperature (2m),Humidity (2M),PS,Wind Speed (10m),Wind Direction (10m),Mega Watts
2021-02-27 20:00:00,0.0,0.0,0.48642857142857143,10.88,3.36,93.6,6.44,79.45,0
2021-02-27 21:00:00,0.0,0.0,0.4785714285714286,10.09,3.36,93.59,6.83,84.16,0
2021-02-27 22:00:00,0.0,0.0,0.47071428571428575,9.71,3.3,93.55,7.16,88.5,0
2021-02-27 23:00:00,0.0,0.0,0.46285714285714286,9.53,3.23,93.49,7.38,90.61,0
2021-02-28 00:00:00,0.0,0.0,0.455,9.22,3.23,93.43,7.31,92.57,0
2021-02-28 01:00:00,0.0,0.0,0.4471428571428572,8.87,3.17,93.37,7.1,94.67,0
2021-02-28 02:00:00,0.0,0.0,0.4392857142857143,7.95,3.3,93.31,6.16,94.08,0
2021-02-28 03:00:00,0.0,0.0,0.43142857142857144,6.5,3.42,93.25,5.28,93.39,0
2021-02-28 04:00:00,0.0,0.0,0.4235714285714286,5.41,3.48,93.21,4.89,92.93,0
2021-02-28 05:00:00,0.0,0.0,0.4157142857142857,4.67,3.54,93.2,4.6,91.65,0
2021-02-28 06:00:00,0.0,0.0,0.40785714285714286,4.11,3.54,93.22,4.64,89.13,0
2021-02-28 07:00:00,87.34,0.05,0.4,5.08,3.6,93.26,5.82,83.75,20
2021-02-28 08:00:00,298.54,0.67,0.59,7.41,3.66,93.3,5.71,80.32,40
2021-02-28 09:00:00,518.44,2.2,0.7,10.4,3.78,93.32,5.44,88.85,256
2021-02-28 10:00:00,675.17,4.05,0.72,13.01,3.85,93.31,4.75,90.38,280
2021-02-28 11:00:00,765.31,5.45,0.73,15.32,3.85,93.28,3.65,96.14,280
2021-02-28 12:00:00,858.09,6.23,0.78,17.3,3.72,93.22,2.49,107.13,280
2021-02-28 13:00:00,824.61,5.62,0.78,18.4,3.54,93.17,1.78,112.41,280
2021-02-28 14:00:00,716.34,4.1,0.76,18.86,3.36,93.15,1.49,111.19,280
2021-02-28 15:00:00,539.82,2.25,0.72,18.76,3.23,93.16,1.44,99.05,280
2021-02-28 16:00:00,320.26,0.73,0.63,18.05,3.23,93.2,1.67,76.22,280
2021-02-28 17:00:00,103.34,0.08,0.45,14.79,4.33,93.25,2.25,53.88,103
2021-02-28 18:00:00,0.0,0.0,0.4521428571428572,11.5,3.91,93.31,3.76,51.15,0
2021-02-28 19:00:00,0.0,0.0,0.4542857142857143,10.74,3.91,93.4,5.07,52.32,0
2021-02-28 20:00:00,0.0,0.0,0.4564285714285714,10.15,4.21,93.48,6.94,51.85,0
2021-02-28 21:00:00,0.0,0.0,0.4585714285714286,9.51,4.52,93.55,7.54,51.61,0
2021-02-28 22:00:00,0.0,0.0,0.46071428571428574,9.15,4.7,93.59,7.25,53.67,0
2021-02-28 23:00:00,0.0,0.0,0.46285714285714286,8.49,4.82,93.62,6.37,56.82,0
2021-03-01 00:00:00,0.0,0.0,0.46499999999999997,7.58,4.76,93.64,5.27,59.75,0
2021-03-01 01:00:00,0.0,0.0,0.46714285714285714,6.29,4.7,93.64,3.8,59.06,0
2021-03-01 02:00:00,0.0,0.0,0.4692857142857143,5.26,4.58,93.66,3.1,56.31,0
2021-03-01 03:00:00,0.0,0.5644444444444444,0.4714285714285714,4.6,4.52,93.68,2.81,54.72,0
2021-03-01 04:00:00,0.0,1.1288888888888888,0.47357142857142853,4.23,4.52,93.69,2.6,56.26,0
2021-03-01 05:00:00,0.0,1.6933333333333334,0.4757142857142857,4.12,4.52,93.73,2.29,60.98,0
2021-03-01 06:00:00,0.0,2.2577777777777777,0.47785714285714287,4.46,4.58,93.78,1.79,62.21,0
2021-03-01 07:00:00,107.1,2.822222222222222,0.48,6.28,4.64,93.85,1.11,49.0,0
2021-03-01 08:00:00,337.63,3.3866666666666667,0.66,8.44,4.7,93.91,0.62,352.07,130
2021-03-01 09:00:00,535.3,3.951111111111111,0.71,13.39,4.64,93.93,1.21,7.45,200
2021-03-01 10:00:00,682.45,4.515555555555555,0.73,16.12,4.39,93.92,1.68,358.14,200
2021-03-01 11:00:00,809.3,5.08,0.76,17.49,4.27,93.89,1.41,346.2,320
2021-03-01 12:00:00,807.71,5.465,0.73,18.38,4.21,93.83,1.09,326.42,320
2021-03-01 13:00:00,852.66,5.85,0.8,18.87,4.15,93.77,0.99,297.38,300
2021-03-01 14:00:00,743.39,4.3,0.79,19.07,4.03,93.75,1.22,275.16,300
2021-03-01 15:00:00,575.28,2.42,0.76,18.85,3.97,93.75,1.53,266.48,220
2021-03-01 16:00:00,355.41,0.77,0.7,18.13,3.97,93.77,1.87,263.02,120
2021-03-01 17:00:00,126.4,0.08,0.55,15.72,5.0,93.83,1.56,262.23,100
2021-03-01 18:00:00,0.0,0.0,0.55,13.71,4.39,93.88,1.72,269.74,0
2021-03-01 19:00:00,0.0,0.0,0.55,13.36,4.21,93.94,1.37,281.82,0
2021-03-01 20:00:00,0.0,0.0,0.55,13.29,4.15,93.98,0.51,300.51,0
2021-03-01 21:00:00,0.0,0.0,0.55,12.44,4.15,93.99,0.81,105.11,0
2021-03-01 22:00:00,0.0,0.0,0.55,10.51,4.15,93.98,1.94,117.8,0
2021-03-01 23:00:00,0.0,0.0,0.55,8.8,4.15,93.97,2.66,127.95,0
2021-03-02 00:00:00,0.0,0.0,0.55,7.85,4.21,93.97,2.99,138.07,0
2021-03-02 01:00:00,0.0,0.0,0.55,7.25,4.21,93.97,3.08,148.36,0
2021-03-02 02:00:00,0.0,0.0,0.55,6.74,4.21,93.98,3.02,157.68,0
2021-03-02 03:00:00,0.0,0.0,0.55,6.35,4.21,93.98,2.88,165.85,0
2021-03-02 04:00:00,0.0,0.0,0.55,6.03,4.15,93.99,2.72,173.9,0
2021-03-02 05:00:00,0.0,0.0,0.55,5.83,4.09,94.03,2.55,180.18,0
2021-03-02 06:00:00,0.0,0.0,0.55,5.8,4.09,94.08,2.31,182.52,0
2021-03-02 07:00:00,126.74,0.08,0.55,7.74,4.33,94.13,1.97,177.5,0
2021-03-02 08:00:00,356.13,0.8,0.7,10.4,4.27,94.16,2.37,166.47,0
2021-03-02 09:00:00,576.48,2.5,0.76,13.91,4.52,94.17,2.59,151.5,272
2021-03-02 10:00:00,747.05,4.45,0.79,18.37,4.15,94.14,3.17,153.06,300
2021-03-02 11:00:00,853.22,6.05,0.8,19.76,4.03,94.11,3.22,159.67,300
2021-03-02 12:00:00,879.51,6.4,0.79,20.56,3.91,94.06,3.43,164.0,295
2021-03-02 13:00:00,840.34,5.8,0.79,20.97,3.85,94.0,3.51,166.21,292
2021-03-02 14:00:00,732.16,4.25,0.77,21.02,3.78,93.94,3.42,166.12,292
2021-03-02 15:00:00,559.44,2.38,0.73,20.69,3.72,93.9,3.29,163.33,296
2021-03-02 16:00:00,338.16,0.77,0.66,19.82,3.78,93.89,3.07,156.57,296
2021-03-02 17:00:00,117.17,0.08,0.5,16.38,5.07,93.9,2.31,140.22,204
2021-03-02 18:00:00,0.0,0.0,0.5,13.3,4.58,93.92,2.95,126.26,52
2021-03-02 19:00:00,0.0,0.0,0.5,12.04,4.39,93.94,3.45,117.38,0
2021-03-02 20:00:00,0.0,0.0,0.5,11.19,4.21,93.94,3.8,113.09,0
2021-03-02 21:00:00,0.0,0.0,0.5,10.51,4.09,93.94,3.97,113.64,0
2021-03-02 22:00:00,0.0,0.0,0.5,9.84,4.09,93.93,4.06,115.78,0
2021-03-02 23:00:00,0.0,0.0,0.5,9.14,4.09,93.89,4.06,118.09,0
2021-03-03 00:00:00,0.0,0.0,0.5,8.44,4.09,93.86,4.01,121.31,0
2021-03-03 01:00:00,0.0,0.0,0.5,7.73,4.09,93.82,3.91,126.23,0
2021-03-03 02:00:00,0.0,0.0,0.5,6.98,4.09,93.79,3.74,132.72,0
2021-03-03 03:00:00,0.0,0.0,0.5,6.26,4.09,93.78,3.58,140.31,0
2021-03-03 04:00:00,0.0,0.0,0.5,5.65,4.09,93.79,3.47,145.45,0
2021-03-03 05:00:00,0.0,0.0,0.5,5.12,4.15,93.8,3.39,148.29,0
2021-03-03 06:00:00,0.0,0.0,0.5,4.72,4.21,93.82,3.3,149.73,0
2021-03-03 07:00:00,119.63,0.1,0.5,7.23,4.33,93.85,3.95,151.0,0
2021-03-03 08:00:00,338.47,0.83,0.66,10.0,4.46,93.87,4.09,147.4,144
2021-03-03 09:00:00,557.7,2.5,0.73,14.02,4.64,93.87,4.05,139.15,272
2021-03-03 10:00:00,728.65,4.45,0.77,18.96,4.46,93.82,6.58,139.29,300
2021-03-03 11:00:00,809.98,5.9,0.76,21.79,4.33,93.75,7.39,144.76,300
2021-03-03 12:00:00,855.83,6.65,0.77,23.38,4.27,93.64,7.09,152.98,300
2021-03-03 13:00:00,801.74,5.9,0.75,24.43,4.15,93.52,6.6,163.43,300
2021-03-03 14:00:00,722.99,4.38,0.76,24.98,4.03,93.42,6.1,175.0,300
2021-03-03 15:00:00,538.03,2.38,0.7,24.98,3.85,93.34,5.48,186.39,92
2021-03-03 16:00:00,317.26,0.77,0.61,23.76,4.64,93.3,3.4,198.48,284
2021-03-03 17:00:00,110.66,0.08,0.46,19.63,5.74,93.29,2.04,227.8,284
2021-03-03 18:00:00,0.0,0.0,0.4642857142857143,16.53,4.76,93.3,2.14,284.14,64
2021-03-03 19:00:00,0.0,0.0,0.4685714285714286,14.59,4.64,93.34,2.62,322.99,0
2021-03-03 20:00:00,0.0,0.0,0.47285714285714286,13.12,4.64,93.37,2.93,348.15,0
2021-03-03 21:00:00,0.0,0.0,0.47714285714285715,12.11,4.7,93.39,3.06,1.32,0
2021-03-03 22:00:00,0.0,0.0,0.48142857142857143,11.32,4.76,93.37,3.04,2.21,0
2021-03-03 23:00:00,0.0,0.0,0.48571428571428577,10.61,4.76,93.34,3.1,352.03,0
2021-03-04 00:00:00,0.0,0.0,0.49000000000000005,9.94,4.76,93.33,3.56,339.74,0
2021-03-04 01:00:00,0.0,0.0,0.49428571428571433,9.08,4.88,93.32,4.27,333.11,0
2021-03-04 02:00:00,0.0,0.0,0.4985714285714286,7.9,5.0,93.3,4.69,328.82,0
2021-03-04 03:00:00,0.0,0.0,0.5028571428571429,6.85,5.07,93.29,4.99,323.52,0
2021-03-04 04:00:00,0.0,0.0,0.5071428571428571,6.09,5.0,93.3,5.13,318.4,0
2021-03-04 05:00:00,0.0,0.0,0.5114285714285715,5.51,4.94,93.33,5.21,312.93,0
2021-03-04 06:00:00,0.0,0.0,0.5157142857142858,5.08,4.88,93.39,5.44,307.76,0
2021-03-04 07:00:00,125.97,1.345,0.52,6.4,4.88,93.43,6.47,303.17,0
2021-03-04 08:00:00,351.77,2.69,0.67,9.44,5.07,93.47,6.28,298.38,170
2021-03-04 09:00:00,549.57,4.035,0.71,13.53,5.19,93.48,6.92,295.99,285
2021-03-04 10:00:00,763.56,5.38,0.8,15.75,5.19,93.46,6.93,284.3,300
2021-03-04 11:00:00,868.03,7.38,0.8,16.89,5.13,93.44,7.39,272.97,300
2021-03-04 12:00:00,893.87,7.73,0.8,17.48,5.07,93.4,8.42,267.29,300
2021-03-04 13:00:00,852.91,6.98,0.79,17.65,4.88,93.39,9.38,266.08,301
2021-03-04 14:00:00,736.98,5.08,0.77,17.55,4.58,93.39,9.92,267.43,295
2021-03-04 15:00:00,557.3,2.83,0.73,17.26,4.21,93.4,9.99,269.24,290
2021-03-04 16:00:00,348.75,1.0,0.67,16.69,3.78,93.44,9.74,275.11,253
2021-03-04 17:00:00,130.41,0.1,0.53,15.14,3.54,93.49,8.82,289.35,95
2021-03-04 18:00:00,0.0,0.0,0.5342857142857143,12.58,3.23,93.58,8.8,300.68,50
2021-03-04 19:00:00,0.0,0.0,0.5385714285714286,10.51,3.3,93.69,7.62,305.99,0
2021-03-04 20:00:00,0.0,0.0,0.5428571428571429,9.12,3.6,93.76,6.87,305.7,0
2021-03-04 21:00:00,0.0,0.0,0.5471428571428572,8.13,3.91,93.81,6.35,300.64,0
2021-03-04 22:00:00,0.0,0.0,0.5514285714285714,7.34,4.09,93.83,6.22,293.86,0
2021-03-04 23:00:00,0.0,0.0,0.5557142857142857,6.67,4.21,93.85,6.32,287.27,0
2021-03-05 00:00:00,0.0,0.0,0.56,6.09,4.39,93.89,6.44,281.98,0
2021-03-05 01:00:00,0.0,0.0,0.5642857142857143,5.51,4.58,93.93,6.37,278.39,0
2021-03-05 02:00:00,0.0,0.0,0.5685714285714285,4.96,4.76,93.95,6.28,275.5,0
2021-03-05 03:00:00,0.0,0.0,0.5728571428571428,4.45,4.82,93.96,6.14,274.96,0
2021-03-05 04:00:00,0.0,0.0,0.5771428571428572,4.14,4.94,93.99,5.89,276.94,0
2021-03-05 05:00:00,0.0,0.0,0.5814285714285714,4.1,5.07,94.04,5.47,279.62,0
2021-03-05 06:00:00,0.0,0.0,0.5857142857142856,4.02,5.19,94.1,4.75,283.01,0
2021-03-05 07:00:00,151.02,0.12,0.59,5.41,5.25,94.18,5.92,291.62,20
2021-03-05 08:00:00,381.27,1.1,0.72,7.23,5.31,94.25,5.92,301.78,170
2021-03-05 09:00:00,600.56,3.12,0.77,9.76,5.25,94.31,5.45,306.9,300
2021-03-05 10:00:00,769.62,5.52,0.8,13.06,4.88,94.33,5.32,316.37,301
2021-03-05 11:00:00,878.01,7.52,0.81,15.3,4.52,94.32,5.18,315.98,301
2021-03-05 12:00:00,920.7,8.3,0.82,16.73,4.27,94.28,5.01,312.15,301
2021-03-05 13:00:00,877.5,7.5,0.81,17.62,4.03,94.24,4.81,309.79,301
2021-03-05 14:00:00,772.7,5.52,0.8,18.06,3.85,94.21,4.53,308.55,301
2021-03-05 15:00:00,603.68,3.12,0.78,17.99,3.72,94.22,4.12,306.83,301
2021-03-05 16:00:00,382.68,1.1,0.73,17.37,3.66,94.25,3.6,304.21,300
2021-03-05 17:00:00,148.55,0.12,0.6,14.56,4.64,94.3,2.15,297.96,188
2021-03-05 18:00:00,0.0,0.0,0.5753846153846154,12.12,4.15,94.34,2.22,288.69,14
2021-03-05 19:00:00,0.0,0.0,0.5507692307692308,11.28,4.09,94.4,2.22,283.4,0
2021-03-05 20:00:00,0.0,0.0,0.5261538461538462,10.69,4.03,94.45,2.1,277.47,0
2021-03-05 21:00:00,0.0,0.0,0.5015384615384615,10.13,3.97,94.47,2.02,268.89,0
2021-03-05 22:00:00,0.0,0.0,0.4769230769230769,9.39,3.85,94.48,2.08,262.66,0
2021-03-05 23:00:00,0.0,0.0,0.4523076923076923,8.69,3.78,94.47,2.15,262.05,0
2021-03-06 00:00:00,0.0,0.0,0.4276923076923077,7.96,3.78,94.46,2.28,264.09,0
2021-03-06 01:00:00,0.0,0.0,0.4030769230769231,7.26,3.78,94.45,2.45,268.35,0
2021-03-06 02:00:00,0.0,0.0,0.37846153846153846,6.69,3.78,94.43,2.55,275.97,0
2021-03-06 03:00:00,0.0,0.0,0.35384615384615387,6.19,3.78,94.42,2.61,283.83,0
2021-03-06 04:00:00,0.0,0.0,0.32923076923076927,5.64,3.72,94.42,2.7,291.59,0
2021-03-06 05:00:00,0.0,0.0,0.3046153846153846,5.16,3.72,94.44,2.7,298.86,0
2021-03-06 06:00:00,3.94,1.096,0.28,4.94,3.72,94.48,2.54,304.96,0
2021-03-06 07:00:00,126.86,2.192,0.52,7.16,3.97,94.52,2.08,308.59,6
2021-03-06 08:00:00,362.55,3.2880000000000003,0.68,10.11,3.85,94.56,2.08,309.06,185
2021-03-06 09:00:00,558.6,4.384,0.72,13.89,3.85,94.57,0.59,323.13,185
2021-03-06 10:00:00,790.52,5.48,0.81,17.14,3.54,94.55,1.09,97.02,301
2021-03-06 11:00:00,896.41,7.4,0.82,18.52,3.42,94.5,1.51,106.27,301
2021-03-06 12:00:00,929.41,7.88,0.82,19.47,3.36,94.42,1.68,113.83,301
2021-03-06 13:00:00,888.94,7.15,0.82,20.08,3.23,94.34,1.76,116.68,301
2021-03-06 14:00:00,771.13,5.3,0.8,20.28,3.17,94.27,1.86,116.24,301
2021-03-06 15:00:00,591.16,3.0,0.76,20.02,3.11,94.21,2.11,114.48,301
2021-03-06 16:00:00,362.95,1.05,0.69,19.18,3.11,94.18,2.3,114.48,301
2021-03-06 17:00:00,136.98,0.12,0.54,16.16,4.52,94.17,1.91,112.67,301
2021-03-06 18:00:00,0.0,0.0,0.5384615384615385,13.15,3.85,94.18,2.41,111.25,20
2021-03-06 19:00:00,0.0,0.0,0.536923076923077,11.73,3.72,94.22,2.69,111.43,0
2021-03-06 20:00:00,0.0,0.0,0.5353846153846155,10.47,3.66,94.26,2.96,113.79,0
2021-03-06 21:00:00,0.0,0.0,0.5338461538461539,9.3,3.54,94.24,3.25,116.44,0
2021-03-06 22:00:00,0.0,0.0,0.5323076923076924,8.35,3.48,94.22,3.43,120.94,0
2021-03-06 23:00:00,0.0,0.0,0.5307692307692308,7.5,3.42,94.19,3.51,127.13,0
2021-03-07 00:00:00,0.0,0.0,0.5292307692307693,6.74,3.42,94.16,3.45,135.0,0
2021-03-07 01:00:00,0.0,0.0,0.5276923076923077,6.05,3.36,94.13,3.32,144.78,0
2021-03-07 02:00:00,0.0,0.0,0.5261538461538462,5.37,3.3,94.08,3.28,154.9,0
2021-03-07 03:00:00,0.0,0.0,0.5246153846153846,4.76,3.3,94.02,3.24,162.61,0
2021-03-07 04:00:00,0.0,0.0,0.5230769230769231,4.2,3.23,93.99,3.17,170.07,0
2021-03-07 05:00:00,0.0,0.0,0.5215384615384615,3.73,3.23,94.0,3.11,176.84,0
2021-03-07 06:00:00,8.35,0.0,0.52,3.44,3.23,94.01,3.05,180.15,0
2021-03-07 07:00:00,153.81,0.12,0.61,6.51,3.42,94.04,2.95,181.06,0
2021-03-07 08:00:00,397.55,1.12,0.73,9.55,3.3,94.07,2.97,179.1,164
2021-03-07 09:00:00,617.0,3.15,0.78,13.15,3.48,94.06,2.09,163.73,164
2021-03-07 10:00:00,783.23,5.48,0.8,18.55,3.11,94.02,3.58,161.84,301
2021-03-07 11:00:00,888.25,7.38,0.81,20.94,3.23,93.93,3.07,168.12,301
2021-03-07 12:00:00,921.25,7.92,0.81,22.38,3.3,93.81,2.45,178.35,301
2021-03-07 13:00:00,799.59,6.575,0.73,23.33,3.36,93.7,1.97,204.12,301
2021-03-07 14:00:00,766.15,5.23,0.79,23.87,3.42,93.59,1.89,240.26,301
2021-03-07 15:00:00,579.6,2.92,0.74,23.84,3.48,93.52,1.9,274.47,301
2021-03-07 16:00:00,345.38,1.0,0.65,22.97,3.66,93.48,2.06,313.15,301
2021-03-07 17:00:00,122.2,0.12,0.48,18.69,5.25,93.5,2.42,354.62,253
2021-03-07 18:00:00,0.0,0.0,0.45615384615384613,14.86,4.27,93.52,3.33,13.84,1
2021-03-07 19:00:00,0.0,0.0,0.4323076923076923,13.52,4.03,93.54,3.54,30.47,0
2021-03-07 20:00:00,0.0,0.0,0.40846153846153843,12.45,3.91,93.57,3.59,48.61,0
2021-03-07 21:00:00,0.0,0.0,0.3846153846153846,11.4,3.91,93.58,3.6,68.06,0
2021-03-07 22:00:00,0.0,0.0,0.36076923076923073,10.37,3.91,93.56,3.58,86.62,0
2021-03-07 23:00:00,0.0,0.0,0.33692307692307694,9.44,3.91,93.51,3.52,102.71,0
2021-03-08 00:00:00,0.0,0.0,0.3130769230769231,8.72,3.91,93.48,3.31,116.93,0
2021-03-08 01:00:00,0.0,0.0,0.28923076923076924,8.35,3.97,93.46,2.83,133.77,0
2021-03-08 02:00:00,0.0,0.0,0.2653846153846154,8.5,3.97,93.45,2.14,159.91,0
2021-03-08 03:00:00,0.0,0.0,0.24153846153846154,8.28,4.03,93.43,1.67,212.2,0
2021-03-08 04:00:00,0.0,0.0,0.21769230769230768,6.97,4.03,93.43,2.16,266.27,0
2021-03-08 05:00:00,0.0,0.0,0.1938461538461539,5.8,3.91,93.43,2.81,293.57,0
2021-03-08 06:00:00,3.06,1.0699999999999998,0.17,5.36,3.54,93.44,3.27,309.58,0
2021-03-08 07:00:00,136.96,2.1399999999999997,0.53,8.66,3.48,93.47,3.66,319.24,40
2021-03-08 08:00:00,370.87,3.2099999999999995,0.68,12.03,3.17,93.52,4.75,320.81,124
2021-03-08 09:00:00,569.08,4.279999999999999,0.72,15.59,3.36,93.55,4.23,316.35,200
2021-03-08 10:00:00,780.02,5.35,0.8,20.18,3.11,93.54,5.22,313.3,300
2021-03-08 11:00:00,890.83,7.3,0.81,22.1,3.11,93.51,5.55,300.29,300
2021-03-08 12:00:00,927.98,7.98,0.81,23.15,3.05,93.47,6.14,292.98,300
2021-03-08 13:00:00,888.53,7.25,0.81,23.66,2.87,93.44,6.65,289.07,300
2021-03-08 14:00:00,749.91,5.23,0.77,23.63,2.81,93.43,6.97,286.55,300
2021-03-08 15:00:00,560.96,2.9,0.72,22.98,2.87,93.44,7.2,285.62,300
2021-03-08 16:00:00,338.41,1.0,0.63,21.55,3.11,93.48,7.01,287.77,300
2021-03-08 17:00:00,122.88,0.12,0.5,18.0,3.85,93.54,4.62,292.14,160
2021-03-08 18:00:00,7.66,0.0,0.53,13.78,4.15,93.59,3.89,299.45,0
2021-03-08 19:00:00,0.0,0.0,0.4966666666666667,12.42,4.21,93.63,3.68,308.89,0
2021-03-08 20:00:00,0.0,0.0,0.4633333333333334,11.51,4.21,93.65,3.41,319.09,0
2021-03-08 21:00:00,0.0,0.0,0.43000000000000005,10.79,4.15,93.67,3.27,327.49,0
2021-03-08 22:00:00,0.0,0.0,0.3966666666666667,9.97,4.03,93.67,3.42,331.33,0
2021-03-08 23:00:00,0.0,0.0,0.3633333333333334,9.19,3.97,93.68,3.66,332.23,0
2021-03-09 00:00:00,0.0,0.0,0.33,8.48,3.91,93.67,3.71,332.84,0
2021-03-09 01:00:00,0.0,0.0,0.2966666666666667,7.8,3.91,93.66,3.56,333.55,0
2021-03-09 02:00:00,0.0,0.0,0.26333333333333336,7.21,3.97,93.66,3.36,333.2,0
2021-03-09 03:00:00,0.0,0.725,0.23000000000000004,6.69,4.09,93.66,3.16,332.42,0
2021-03-09 04:00:00,0.0,1.45,0.1966666666666667,6.27,4.33,93.69,2.92,331.38,0
2021-03-09 05:00:00,0.0,2.175,0.16333333333333339,5.9,4.46,93.75,2.73,328.08,0
2021-03-09 06:00:00,2.58,2.9,0.13,5.54,4.64,93.84,2.67,325.61,0
2021-03-09 07:00:00,142.29,3.625,0.54,8.19,4.82,93.92,2.61,326.6,22
2021-03-09 08:00:00,375.02,4.35,0.68,10.71,4.94,93.96,2.17,328.37,90
2021-03-09 09:00:00,573.31,5.075,0.72,14.97,4.88,93.97,1.01,297.55,277
2021-03-09 10:00:00,782.92,5.8,0.8,19.12,4.27,93.95,2.48,245.62,300
2021-03-09 11:00:00,811.34,6.949999999999999,0.73,20.76,4.15,93.9,3.61,250.82,310
2021-03-09 12:00:00,905.67,8.1,0.79,21.94,4.03,93.84,4.44,259.86,310
2021-03-09 13:00:00,860.05,7.23,0.78,22.62,3.97,93.78,5.02,266.61,310
2021-03-09 14:00:00,747.83,5.23,0.77,22.79,3.97,93.72,5.13,270.87,310
2021-03-09 15:00:00,561.97,2.9,0.71,22.43,4.03,93.69,4.78,275.72,310
2021-03-09 16:00:00,336.92,1.02,0.62,21.56,4.15,93.71,4.23,283.14,300
2021-03-09 17:00:00,113.0,0.12,0.45,18.22,5.37,93.75,2.64,294.67,120
2021-03-09 18:00:00,8.04,0.0,0.52,15.04,5.13,93.81,2.94,308.42,0
2021-03-09 19:00:00,0.0,0.0,0.5058333333333334,14.03,4.94,93.86,2.98,320.96,0
2021-03-09 20:00:00,0.0,0.0,0.4916666666666667,13.33,4.82,93.9,2.87,332.74,0
2021-03-09 21:00:00,0.0,0.0,0.47750000000000004,12.9,4.64,93.9,2.65,345.31,0
2021-03-09 22:00:00,0.0,0.0,0.4633333333333333,12.66,4.52,93.88,2.37,3.4,0
2021-03-09 23:00:00,0.0,0.0,0.44916666666666666,12.14,4.46,93.82,2.28,25.6,0
2021-03-10 00:00:00,0.0,0.0,0.435,11.49,4.33,93.78,2.32,40.89,0
2021-03-10 01:00:00,0.0,0.0,0.42083333333333334,10.81,4.27,93.77,2.38,44.07,0
2021-03-10 02:00:00,0.0,0.0,0.4066666666666667,10.19,4.21,93.79,2.4,42.63,0
2021-03-10 03:00:00,0.0,0.0,0.39249999999999996,9.85,4.09,93.83,2.29,45.83,0
2021-03-10 04:00:00,0.0,0.0,0.3783333333333333,9.81,3.97,93.85,2.02,59.87,0
2021-03-10 05:00:00,0.0,0.0,0.36416666666666664,9.71,3.91,93.88,1.84,81.22,0
2021-03-10 06:00:00,7.84,0.0,0.35,9.34,3.91,93.93,1.82,109.29,0
2021-03-10 07:00:00,126.31,0.12,0.47,10.51,4.52,93.98,1.9,135.84,0
2021-03-10 08:00:00,357.09,0.98,0.64,13.28,4.15,94.01,2.84,151.53,124
2021-03-10 09:00:00,583.59,2.75,0.73,16.35,4.39,94.01,2.71,156.24,232
2021-03-10 10:00:00,760.42,4.83,0.77,21.34,4.09,93.96,4.39,145.94,232
2021-03-10 11:00:00,872.89,6.55,0.79,24.0,3.78,93.89,4.65,144.65,300
2021-03-10 12:00:00,908.69,7.27,0.79,25.71,3.54,93.78,4.62,150.66,300
2021-03-10 13:00:00,870.89,6.6,0.79,26.8,3.42,93.69,4.41,161.08,300
2021-03-10 14:00:00,757.53,4.83,0.77,27.36,3.36,93.63,4.07,171.28,300
2021-03-10 15:00:00,583.41,2.73,0.73,27.39,3.3,93.59,3.62,174.3,300
2021-03-10 16:00:00,360.86,0.95,0.66,26.18,4.76,93.6,2.33,166.43,300
2021-03-10 17:00:00,130.95,0.1,0.52,21.91,5.92,93.6,2.68,139.02,256
2021-03-10 18:00:00,6.41,0.0,0.39,18.43,4.7,93.6,3.73,129.65,15
2021-03-10 19:00:00,0.0,0.0,0.38833333333333336,17.22,4.21,93.59,4.29,128.56,0
2021-03-10 20:00:00,0.0,0.0,0.38666666666666666,16.35,3.97,93.59,4.56,131.32,0
2021-03-10 21:00:00,0.0,0.0,0.385,15.51,3.85,93.59,4.66,135.75,0
2021-03-10 22:00:00,0.0,0.0,0.38333333333333336,14.65,3.85,93.56,4.67,143.17,0
2021-03-10 23:00:00,0.0,0.0,0.38166666666666665,13.94,3.91,93.51,4.69,153.05,0
2021-03-11 00:00:00,0.0,0.0,0.38,13.63,3.97,93.46,4.79,165.08,0
2021-03-11 01:00:00,0.0,0.0,0.37833333333333335,13.61,4.09,93.39,4.94,176.19,0
2021-03-11 02:00:00,0.0,0.0,0.37666666666666665,13.47,4.33,93.33,4.85,186.56,0
2021-03-11 03:00:00,0.0,0.0,0.375,13.14,4.7,93.29,4.64,198.47,0
2021-03-11 04:00:00,0.0,0.0,0.37333333333333335,12.75,5.07,93.29,4.7,212.45,0
2021-03-11 05:00:00,0.0,0.0,0.37166666666666665,12.4,5.31,93.32,4.9,225.97,0
2021-03-11 06:00:00,8.97,0.0,0.37,12.11,5.37,93.36,4.72,235.65,0
2021-03-11 07:00:00,117.98,0.15,0.43,14.08,5.37,93.38,5.69,242.06,0
2021-03-11 08:00:00,348.2,1.17,0.62,16.49,5.31,93.41,5.52,249.64,0
2021-03-11 09:00:00,563.12,3.23,0.7,19.76,5.13,93.41,5.04,257.02,116
2021-03-11 10:00:00,743.98,5.62,0.75,22.69,4.76,93.37,4.85,261.1,208
2021-03-11 11:00:00,860.65,7.5,0.77,25.25,4.27,93.33,5.26,263.6,300
2021-03-11 12:00:00,843.04,7.08,0.73,27.5,3.85,93.25,6.66,266.03,300
2021-03-11 13:00:00,811.45,6.48,0.73,28.56,3.66,93.17,7.23,265.42,248
